# Hurst index, argmin set length, argmin set center, hurst range
9.096361972769142490e-01,4.807905296615464508e-01,1.092481206456765719e+00,1.346451223834366218e-03
2.349224472605876968e-01,1.752182361363811891e+00,-6.256568167262460678e-01,4.243043275048702934e-01
4.256284630984857875e-01,2.292923468296081513e+00,-1.315519426326922536e+00,2.222389740908937705e-01
9.200474934846675223e-01,8.817773809498475890e-01,-1.050807482569232398e+00,1.749006507020156587e-02
6.340275840124518503e-01,3.372070744054631586e-01,-9.629194585631795089e-02,3.149035729060342126e-01
5.991955691228016967e-01,8.129889390254521064e-01,3.368553448962398056e-01,1.459739023348463061e-01
5.521284093178378122e-02,2.568504729815576315e+00,8.674969513091550510e-01,1.484949905778793489e-01
3.641576536377505446e-01,2.109092861177200184e+00,-3.057125495287238426e-01,4.936513533448809721e-01
8.037656311430420031e-01,1.966422756635725300e+00,8.892384339182028974e-01,1.235044932533442275e-01
5.473953214917950394e-01,9.789969834634397738e-01,-6.912921520366636097e-01,2.351387716098610747e-01
6.977893551779184023e-01,2.984826443900421289e+00,7.732095553692897028e-02,2.172573812661160453e-02
2.959369868957043015e-01,2.170281929544725319e+00,2.115344715934991404e-01,5.702106109355755681e-01
5.842603389833976868e-01,9.630849000253478565e-01,-1.207756787201256454e+00,1.615059776133416225e-01
7.799849293683660534e-01,1.434486840755580417e+00,5.994590837787339144e-02,6.814043209812692403e-02
8.556974161561635706e-01,1.080416328720482655e+00,6.361316160635736017e-01,8.771537043554222812e-02
5.410999103707184732e-01,2.010362944443289557e+00,-1.383562254612747733e+00,5.381176259625419789e-02
2.183295052515286661e-01,2.364510094915746929e+00,-9.826420243817961531e-01,2.636211910222567290e-01
5.922503943931833881e-01,1.327528005000155442e+00,3.788897471363268377e-01,3.185072469232321790e-01
9.329307299000497711e-01,5.140111257778634535e-01,8.835345384150650183e-03,7.584882069512133285e-03
9.474783573905577461e-01,9.336301099069670428e-01,4.344646525941655568e-01,8.693498709868574537e-04
4.894394914822904896e-01,1.028634984230965888e+00,-1.426273267564053038e+00,1.962667938659764522e-01
5.483439827102499775e-01,2.471234215616648466e+00,1.512157596067864818e+00,9.324350797522618084e-02
2.928103803416436390e-01,2.482085675428237437e+00,1.203721684086175969e+00,1.185982102124094606e-01
1.046606691596550509e-01,2.577155762979700171e+00,-1.506025109121413408e+00,5.581001196230290784e-01
3.149412464904423059e-01,1.445113406997228678e+00,6.128151575686816566e-01,2.719946158180525098e-01
4.424942832414601179e-01,7.054748227859028997e-01,-6.831143821308317543e-01,3.473901316069066825e-01
8.326287372368103012e-01,5.462734133877109599e-01,6.436364274310859557e-01,2.023486139417585150e-02
7.051563340423709914e-01,2.883054801345878548e+00,-8.103493130914192211e-01,6.377698200560022457e-02
1.512346650599330489e-01,1.949397091452234498e+00,3.955382066701490507e-01,7.841720699636847147e-01
4.673537055474805135e-01,2.614636697597679582e+00,-2.709230351163105510e-03,8.734061862839453960e-02
5.536796584689769318e-01,9.779991900019595619e-01,7.301200633969329168e-01,2.687850434425131940e-01
7.182082865889885537e-02,1.856244299333122516e+00,-1.887728389460858747e-01,6.552942541773327800e-01
4.628476059873452564e-01,3.136754790993342201e+00,4.186314310237460035e-02,3.213825903146595997e-01
6.946355153617553291e-02,2.253183066851297767e+00,8.146057322725468453e-01,6.789738553529622855e-02
8.667983779158561219e-01,2.786870594811852619e+00,6.007218037078856376e-01,7.355608275743907853e-02
2.292823599775183352e-01,1.314595205402061318e+00,-3.898231103433875688e-01,7.742047078986613595e-02
9.490902879955817051e-01,3.058826109169811236e+00,-4.325725689281620934e-01,5.859124797279458008e-04
2.693679785733068544e-01,2.190115653194038003e-01,-4.060909696205774466e-01,4.077496543686610631e-01
7.697849436052657257e-01,2.916834520341251569e+00,-1.108057371873517827e+00,1.424391769258670504e-01
2.679610908219214327e-01,1.647220749614820567e+00,-6.340827155762570611e-01,2.969370388982812692e-01
7.607467945383154795e-02,1.424646262548799225e+00,5.995005092417715620e-01,3.267640830395667217e-01
8.769303593337063329e-01,7.859328738834672201e-01,1.481587971258000680e+00,7.163460964386381136e-02
4.872490127595285880e-01,1.816108925174742428e+00,-1.106778622495500963e+00,1.440871224242369353e-01
6.180854796944288410e-01,1.573383909483588194e+00,-7.470966997297143752e-01,2.192945538438612063e-01
8.932816909744415446e-01,2.975732597599548335e+00,5.203003233400154137e-01,4.752260015588327668e-02
7.848841092782374851e-01,2.887102426337341932e+00,-3.470327480878325765e-01,2.057535754396555561e-02
1.440771693552237442e-01,1.721147221417594908e+00,3.275672403434540803e-01,7.852711839653575554e-02
7.694036224693541204e-01,7.720627344149539883e-01,-6.489722819349826866e-01,1.923909268556023289e-02
7.586655487435285394e-01,2.396756319926750312e+00,-1.483526636566423251e+00,8.607531093474718453e-02
6.327855578033567685e-01,1.401134745334361664e+00,-1.464689442765471084e-01,2.661766174142505825e-01
3.556125561082082442e-01,2.519267419943820308e+00,-1.550436657022891129e-01,2.308679522000087192e-01
1.357572448434201939e-01,3.969705839288550919e-01,5.712235977820356858e-02,3.898322153868080120e-01
1.566874892347791537e-01,2.014922769981528194e+00,1.078663096408448041e+00,6.015146967150210022e-01
3.539745031461278835e-01,9.066815660678795297e-01,-3.929796902369075973e-02,6.944851043191946349e-02
1.218643028633811382e-01,8.561318581835513086e-01,-1.332935479492850295e+00,2.824841471160803585e-02
4.392811513302680715e-01,2.336843940516530882e-01,3.582292068568578847e-01,1.921414840886623288e-01
8.886484537340889611e-01,2.648534449267374580e-01,-1.188031282945664069e-01,6.661114873885431997e-03
5.683091533725485034e-01,1.007656346225751953e+00,-1.009040179837567663e+00,1.880312847912536389e-01
6.894863732758457209e-01,1.185063649952549980e+00,9.132226113531265455e-01,1.175938662734595797e-01
6.650450562091264617e-02,1.877677573952239776e+00,7.612011752980092361e-01,5.593690244690221469e-01
5.527422228350732381e-01,8.601602415554081560e-01,1.235630887030007230e+00,2.741080992827993335e-02
5.630941694455011692e-01,8.800519149160574983e-01,-1.213716880881094973e+00,3.087391867736632989e-01
7.724511382136864945e-01,6.971480712612032615e-01,-4.801939665504900701e-01,1.758542332515451445e-01
4.718606666225452217e-01,1.375420325798505150e+00,6.798013773676947480e-03,3.160658259937616510e-01
9.310428044752467880e-01,6.645446341324534600e-02,1.034122058344974393e+00,1.871722994210134328e-02
1.575782314639317394e-01,2.746397178235039149e+00,1.191292195006452559e-01,5.097261451581815983e-01
1.298853941113611854e-01,1.388012889376293746e+00,1.262201818765781303e+00,6.156446169318883221e-01
9.083993929402032208e-01,2.306437982942251885e+00,-1.045742662127672862e+00,2.058231454101477897e-02
6.159032455392884353e-01,7.505804698230518213e-01,-7.571963739568527973e-01,6.659799699233825976e-02
2.613383369941197909e-01,1.545969457200504049e+00,7.971685619269923695e-01,7.269655513928185986e-02
6.049391208408361198e-01,2.280896338155106839e+00,-1.406203594191352213e+00,2.240736689542870419e-01
3.398661834402099680e-01,2.250876864846257597e+00,-1.379937627258523758e+00,3.569866067488169370e-01
5.981972513833276883e-01,2.765092027716928857e+00,1.165001957554924195e+00,1.091053093103573346e-01
6.345233452319730683e-01,1.579594089930828504e+00,5.592657196998848113e-01,6.586740582074779304e-02
4.192687543990024079e-01,3.741540112361885217e-01,-9.566879328679067651e-02,2.686327992012548793e-01
9.022107003983068640e-01,8.102658740231660772e-02,-1.273435358403007367e+00,1.068040140269388427e-02
8.373752303444813583e-01,3.592517476535945775e-01,9.842458044579358578e-01,4.186885482892921395e-03
3.984509198151077181e-01,1.353975485067493878e+00,-1.390893808291981504e+00,3.628321961788182337e-01
7.399631963540275192e-01,2.959509669438803670e+00,-1.383611883507893658e+00,6.406383531105397378e-02
5.590327685711238281e-01,3.574947122995970616e-01,1.360231810478583547e+00,5.968014476794247791e-02
8.692198978880969484e-01,3.135482848035557879e-01,8.148878363879799025e-01,7.767062707931127186e-02
1.266556747897724378e-01,1.322634752525817081e+00,-1.228415340090463603e+00,2.882301039798538245e-01
3.719775732257768475e-01,2.053028802783231299e+00,8.534989008945474964e-01,3.031158183194987421e-01
2.374537747355045525e-01,1.169102140759352926e+00,5.688836240583816650e-02,1.468336756397861098e-01
8.464726268006510512e-01,2.117590350286076895e+00,-1.101366653110334104e+00,4.821633835945338120e-02
9.253697843018329205e-01,7.463015071909584464e-01,-7.447823185970015025e-01,4.646952818230465354e-03
7.339534082946165272e-01,2.190910620679057175e+00,-2.447542113830158961e-02,8.975275020605599785e-02
8.248524332497079170e-01,4.532148498162777983e-01,9.801371388313611099e-01,8.305834284714097571e-03
8.977211461939423875e-01,6.633274027660911454e-01,2.237535045522968113e-01,1.534246525839921826e-02
7.355389896578041764e-01,1.288461805540340510e+00,-6.898728579908988134e-01,1.215085129756009463e-01
4.923271066263676943e-01,3.999225464367111016e-01,1.208728296126263757e+00,7.981523808537271947e-02
6.777365571687941903e-02,1.879869121279588828e+00,-1.207597551849980855e+00,8.499255913965621245e-02
5.487330123445383068e-02,2.532122822509908833e+00,1.520548901367348327e+00,6.518444437489248067e-01
3.948299048165466174e-01,6.688264646581778550e-01,9.663850737120669443e-01,3.276673290119274662e-01
6.673963017287696253e-01,1.851809368185962423e+00,1.031558156253281844e+00,7.380038682282519247e-02
3.447904513739459276e-01,2.376424495053241159e+00,-4.783159292519938433e-01,4.492496874736180423e-01
2.143183886520966253e-01,1.399632723396288636e+00,1.233049962619243045e+00,7.286791514773721667e-01
4.470910814776848374e-01,2.474764089702074177e+00,-1.062678556848377420e+00,4.435351903177092714e-01
8.685184748894252404e-01,2.896379395374302224e-01,-1.241545831182500059e+00,4.620379452151412991e-02
4.169677860964481897e-01,2.327357659326221739e+00,-9.100230181920854200e-02,6.126012938434194366e-02
9.408020213174835833e-01,1.872581137763145165e+00,1.023028945106820409e+00,3.281592780380870877e-04
4.812192608600418531e-01,1.073444580624496547e+00,-2.647925986865503623e-01,4.515596626737372610e-02
1.823000353695320985e-01,9.371411324537770593e-01,7.956069437386658061e-01,2.164633765566995605e-01
3.600946943443311121e-01,2.822027213139995716e+00,1.248504851014831996e+00,5.716684655230526158e-01
1.036005483870715838e-01,2.135363123890425818e-01,6.754571334410923722e-01,1.195728343098165503e-01
7.233569772017529598e-01,1.166740583182081181e+00,-1.021892544064907149e+00,3.337569233695070192e-02
1.904907474070224871e-01,6.516648375130618120e-01,8.829592745042611490e-01,5.186177085523511199e-01
8.797400395121776073e-01,1.615584433305241596e+00,1.308093181371000835e+00,1.754297350823019741e-02
2.936469498832434688e-01,1.542709401232027489e+00,-9.479548452143164994e-01,2.714572197136597698e-01
7.136972992112837755e-01,9.895869028247936683e-01,-1.630328663676663403e-01,1.647706169246698771e-01
5.456804878994220287e-01,6.917704196638045921e-01,8.967882860742160123e-01,3.793716913049581807e-01
1.072747195496103062e-01,2.337111213201618298e+00,6.215845920757114840e-01,8.010348854240951777e-01
9.448311179052553133e-01,1.197912807543942249e+00,-6.326554865849282061e-01,4.056529577651124541e-03
7.485386836421787926e-01,2.111281015500094504e+00,3.971436023877321642e-01,8.153867324197983102e-02
5.966971008779380359e-01,2.299363850576703783e+00,-1.266800057216079800e-01,3.499472796583478207e-01
8.706602405798282707e-01,1.895921666836457575e-01,1.356569008451237401e+00,7.590630391349140194e-02
6.953372278139430263e-01,5.986299467650744166e-01,-1.164978175107208580e-01,1.097993975871267569e-01
4.749458476585103339e-01,2.111580142335821808e+00,3.584674177072665335e-01,2.967782622808001758e-03
7.240269918205435307e-01,2.213464223627214178e+00,3.936551029159540693e-01,4.788959145464832812e-02
6.362488672751771546e-01,2.887224911658138105e+00,-7.177632934717288471e-01,1.729901002143600097e-01
3.116778996005980518e-01,2.682443111680043124e+00,1.522332309507953507e+00,3.000080821547660981e-01
8.674302322735583104e-01,1.566736702453371155e+00,7.422710868501070092e-01,7.328738544905533114e-02
2.034701568767920410e-01,6.884030505070719563e-01,1.426821137387227045e+00,3.527222053671553725e-01
1.892500155944282225e-01,2.791391799504147730e+00,-7.528034351485539677e-01,7.531834920710800407e-01
6.977378412185307743e-01,2.660639471669858480e+00,5.599739464257775801e-01,1.018855709706897317e-01
6.718132388876852934e-01,2.970431118325689290e+00,-1.392082780426889155e+00,6.010331464519880207e-02
6.336284034573276269e-01,2.074131946876457633e+00,1.306927434551048428e+00,3.009210536265803926e-01
2.609162093509633795e-01,1.207801088869335793e-01,7.729102949050126181e-01,1.322177153760299984e-01
8.153889852791686987e-01,2.273075158161150799e-01,-9.198000369087738770e-01,9.169736986686327640e-02
3.323607964296863559e-01,1.205848148766423655e+00,-4.003029040616050693e-01,5.421137625273850791e-01
2.266648233446114657e-01,9.044020685941656090e-02,1.504806685070697592e-01,3.074713933683198563e-01
9.048766205329603629e-01,1.028305083558610722e+00,-1.236907056441101327e+00,3.336785972444911152e-03
2.081605376762152293e-01,9.338928525074401410e-01,-2.934825769525436501e-01,6.532622274861744627e-01
3.672668371255835562e-01,1.013130504079606808e+00,-7.220230982992767998e-01,3.935639889071979036e-02
3.496584157825324279e-01,2.154988650272462891e+00,-5.295014254781671426e-01,4.458192089829169369e-01
8.397815611657316603e-01,8.004312471617320845e-01,1.129076107132470641e+00,8.070562634591393891e-02
6.173986445592803962e-01,1.079977640373150694e+00,6.231612932591991116e-01,1.386879798422097076e-01
1.675937941795515029e-01,2.570124613218915055e+00,1.340832951400557471e+00,4.232065300555050702e-01
4.848813583109757852e-01,2.389099285990199384e+00,8.115768988124951733e-01,2.616562907295646445e-01
3.074796958319979123e-01,2.742657367311481131e+00,1.157825740891019972e+00,1.457849273303497006e-01
1.433954938350764652e-01,2.998713824354753310e+00,3.865619438845806499e-01,2.028638583621179270e-01
6.315089923870695898e-01,2.576859456821616767e+00,1.116333036936491663e+00,3.064297323104296922e-01
7.424466958356187307e-01,1.160801566533602003e+00,1.346550060633093127e+00,1.084397363601177222e-01
3.339742806466358682e-01,5.164008891537941182e-01,1.405239086855605279e+00,3.858179129941007868e-01
8.601594473796358997e-02,2.906990976267487703e+00,-1.217542986911959169e-01,5.492942277711396759e-01
7.399605695417122986e-01,2.841960000838351430e+00,-1.897981943129545268e-01,6.890477400317784884e-03
6.331555919526243859e-01,1.518574130948851630e+00,-3.886963942959057450e-01,7.580975001393464030e-02
9.016423325335484185e-01,1.130842115448614127e+00,1.521802814311683294e+00,7.662488964174096751e-03
8.525655687520538040e-01,2.933869145812179280e+00,4.332325101938865330e-01,7.888451238597560256e-02
6.281597094270161552e-01,7.687620144077653705e-01,-8.378105668448747601e-01,7.891151097904947065e-02
1.137025401565013860e-01,1.705343530544225050e+00,1.430672755902358650e+00,7.258865824937447142e-01
4.583278199847064527e-01,5.464956610068325560e-01,-6.746167710682926533e-01,3.009866521121152272e-01
3.648099907060750602e-01,1.865976557882726095e+00,-9.261205190614425486e-01,3.270644991014560188e-01
1.875715850953165731e-01,5.659266556701321171e-01,-3.749458065860400424e-02,1.334363750597713505e-01
3.376873767593162046e-01,3.051829793992942186e+00,-9.268506787755628196e-01,1.389114034611878545e-01
8.504099714383244191e-01,1.258928578259334241e+00,-1.542804567267386462e+00,2.612001356586102219e-02
6.718685412594768147e-01,2.211851535036704064e+00,1.327172018855033997e+00,5.049168504757661768e-02
2.988505760391489408e-01,2.641977121880622281e+00,-1.295258743419303693e+00,2.059979596323412987e-01
6.404000877206522668e-02,2.032072752586286501e+00,3.900263298247426125e-01,6.717155520899551480e-01
3.015086733789055229e-01,2.415086468651651774e+00,-2.097857816689681076e-01,5.413740367399186848e-01
6.304040390134385552e-01,1.006612092601985919e+00,-6.996503540582738045e-01,5.937254316071205462e-02
