# Hurst index, argmin set length, argmin set center, Hmax - Hmin
5.134645122383433430e-02,4.807905296615464508e-01,1.092481206456765719e+00,8.596361972769142046e-01
4.743043275048702823e-01,1.752182361363811891e+00,-6.256568167262460678e-01,1.849224472605877079e-01
2.722389740908937039e-01,2.292923468296081513e+00,-1.315519426326922536e+00,3.756284630984858541e-01
6.749006507020158252e-02,8.817773809498475890e-01,-1.050807482569232398e+00,8.700474934846674779e-01
3.649035729060342015e-01,3.372070744054631586e-01,-9.629194585631795089e-02,5.840275840124518059e-01
1.959739023348463505e-01,8.129889390254521064e-01,3.368553448962398056e-01,5.491955691228016523e-01
1.984949905778793378e-01,2.568504729815576315e+00,8.674969513091550510e-01,5.212840931783785381e-03
5.436513533448809055e-01,2.109092861177200184e+00,-3.057125495287238426e-01,3.141576536377505002e-01
1.735044932533442164e-01,1.966422756635725300e+00,8.892384339182028974e-01,7.537656311430418477e-01
2.851387716098610636e-01,9.789969834634397738e-01,-6.912921520366636097e-01,4.973953214917949395e-01
7.172573812661156567e-02,2.984826443900421289e+00,7.732095553692897028e-02,6.477893551779183579e-01
6.202106109355753905e-01,2.170281929544725319e+00,2.115344715934991404e-01,2.459369868957043126e-01
2.115059776133416114e-01,9.630849000253478565e-01,-1.207756787201256454e+00,5.342603389833975314e-01
1.181404320981269268e-01,1.434486840755580417e+00,5.994590837787339144e-02,7.299849293683660090e-01
1.377153704355422170e-01,1.080416328720482655e+00,6.361316160635736017e-01,8.056974161561634151e-01
1.038117625962542007e-01,2.010362944443289557e+00,-1.383562254612747733e+00,4.910999103707184843e-01
3.136211910222566623e-01,2.364510094915746929e+00,-9.826420243817961531e-01,1.683295052515286216e-01
3.685072469232321124e-01,1.327528005000155442e+00,3.788897471363268377e-01,5.422503943931833437e-01
5.758488206951219157e-02,5.140111257778634535e-01,8.835345384150650183e-03,8.829307299000497267e-01
5.086934987098683941e-02,9.336301099069670428e-01,4.344646525941655568e-01,8.974783573905577017e-01
2.462667938659764411e-01,1.028634984230965888e+00,-1.426273267564053038e+00,4.394394914822905007e-01
1.432435079752261420e-01,2.471234215616648466e+00,1.512157596067864818e+00,4.983439827102500441e-01
1.685982102124094495e-01,2.482085675428237437e+00,1.203721684086175969e+00,2.428103803416436501e-01
6.081001196230291228e-01,2.577155762979700171e+00,-1.506025109121413408e+00,5.466066915965506201e-02
3.219946158180524431e-01,1.445113406997228678e+00,6.128151575686816566e-01,2.649412464904423725e-01
3.973901316069065603e-01,7.054748227859028997e-01,-6.831143821308317543e-01,3.924942832414601290e-01
7.023486139417581264e-02,5.462734133877109599e-01,6.436364274310859557e-01,7.826287372368102568e-01
1.137769820056001857e-01,2.883054801345878548e+00,-8.103493130914192211e-01,6.551563340423709469e-01
8.341720699636845371e-01,1.949397091452234498e+00,3.955382066701490507e-01,1.012346650599330600e-01
1.373406186283945007e-01,2.614636697597679582e+00,-2.709230351163105510e-03,4.173537055474805246e-01
3.187850434425131274e-01,9.779991900019595619e-01,7.301200633969329168e-01,5.036796584689768874e-01
7.052942541773328244e-01,1.856244299333122516e+00,-1.887728389460858747e-01,2.182082865889889423e-02
3.713825903146595331e-01,3.136754790993342201e+00,4.186314310237460035e-02,4.128476059873453230e-01
1.178973855352962313e-01,2.253183066851297767e+00,8.146057322725468453e-01,1.946355153617553013e-02
1.235560827574390536e-01,2.786870594811852619e+00,6.007218037078856376e-01,8.167983779158560775e-01
1.274204707898661248e-01,1.314595205402061318e+00,-3.898231103433875688e-01,1.792823599775183463e-01
5.058591247972799715e-02,3.058826109169811236e+00,-4.325725689281620934e-01,8.990902879955816607e-01
4.577496543686610520e-01,2.190115653194038003e-01,-4.060909696205774466e-01,2.193679785733068655e-01
1.924391769258669838e-01,2.916834520341251569e+00,-1.108057371873517827e+00,7.197849436052656813e-01
3.469370388982812026e-01,1.647220749614820567e+00,-6.340827155762570611e-01,2.179610908219213883e-01
3.767640830395666551e-01,1.424646262548799225e+00,5.995005092417715620e-01,2.607467945383157293e-02
1.216346096438637586e-01,7.859328738834672201e-01,1.481587971258000680e+00,8.269303593337062885e-01
1.940871224242369242e-01,1.816108925174742428e+00,-1.106778622495500963e+00,4.372490127595285991e-01
2.692945538438612507e-01,1.573383909483588194e+00,-7.470966997297143752e-01,5.680854796944287965e-01
9.752260015588332109e-02,2.975732597599548335e+00,5.203003233400154137e-01,8.432816909744415002e-01
7.057535754396557226e-02,2.887102426337341932e+00,-3.470327480878325765e-01,7.348841092782374407e-01
1.285271183965357722e-01,1.721147221417594908e+00,3.275672403434540803e-01,9.407716935522372759e-02
6.923909268556019403e-02,7.720627344149539883e-01,-6.489722819349826866e-01,7.194036224693540760e-01
1.360753109347471179e-01,2.396756319926750312e+00,-1.483526636566423251e+00,7.086655487435284950e-01
3.161766174142505159e-01,1.401134745334361664e+00,-1.464689442765471084e-01,5.827855578033567241e-01
2.808679522000086526e-01,2.519267419943820308e+00,-1.550436657022891129e-01,3.056125561082083109e-01
4.398322153868080009e-01,3.969705839288550919e-01,5.712235977820356858e-02,8.575724484342023279e-02
6.515146967150210466e-01,2.014922769981528194e+00,1.078663096408448041e+00,1.066874892347792203e-01
1.194485104319194524e-01,9.066815660678795297e-01,-3.929796902369075973e-02,3.039745031461278946e-01
7.824841471160805251e-02,8.561318581835513086e-01,-1.332935479492850295e+00,7.186430286338112150e-02
2.421414840886623177e-01,2.336843940516530882e-01,3.582292068568578847e-01,3.892811513302680826e-01
5.666111487388547641e-02,2.648534449267374580e-01,-1.188031282945664069e-01,8.386484537340889167e-01
2.380312847912536833e-01,1.007656346225751953e+00,-1.009040179837567663e+00,5.183091533725484590e-01
1.675938662734595685e-01,1.185063649952549980e+00,9.132226113531265455e-01,6.394863732758457875e-01
6.093690244690219693e-01,1.877677573952239776e+00,7.612011752980092361e-01,1.650450562091265727e-02
7.741080992827997775e-02,8.601602415554081560e-01,1.235630887030007230e+00,5.027422228350731936e-01
3.587391867736632878e-01,8.800519149160574983e-01,-1.213716880881094973e+00,5.130941694455011248e-01
2.258542332515451334e-01,6.971480712612032615e-01,-4.801939665504900701e-01,7.224511382136864501e-01
3.660658259937615844e-01,1.375420325798505150e+00,6.798013773676947480e-03,4.218606666225451773e-01
6.871722994210138769e-02,6.645446341324534600e-02,1.034122058344974393e+00,8.810428044752467436e-01
5.597261451581817537e-01,2.746397178235039149e+00,1.191292195006452559e-01,1.075782314639317505e-01
6.656446169318881445e-01,1.388012889376293746e+00,1.262201818765781303e+00,7.988539411136119650e-02
7.058231454101478175e-02,2.306437982942251885e+00,-1.045742662127672862e+00,8.583993929402031764e-01
1.165979969923383042e-01,7.505804698230518213e-01,-7.571963739568527973e-01,5.659032455392883909e-01
1.226965551392818349e-01,1.545969457200504049e+00,7.971685619269923695e-01,2.113383369941198020e-01
2.740736689542869753e-01,2.280896338155106839e+00,-1.406203594191352213e+00,5.549391208408360754e-01
4.069866067488168704e-01,2.250876864846257597e+00,-1.379937627258523758e+00,2.898661834402100346e-01
1.591053093103573512e-01,2.765092027716928857e+00,1.165001957554924195e+00,5.481972513833276439e-01
1.158674058207478097e-01,1.579594089930828504e+00,5.592657196998848113e-01,5.845233452319730239e-01
3.186327992012547572e-01,3.741540112361885217e-01,-9.566879328679067651e-02,3.692687543990024190e-01
6.068040140269388705e-02,8.102658740231660772e-02,-1.273435358403007367e+00,8.522107003983068196e-01
5.418688548289295193e-02,3.592517476535945775e-01,9.842458044579358578e-01,7.873752303444813139e-01
4.128321961788180561e-01,1.353975485067493878e+00,-1.390893808291981504e+00,3.484509198151076736e-01
1.140638353110540043e-01,2.959509669438803670e+00,-1.383611883507893658e+00,6.899631963540274748e-01
1.096801447679424252e-01,3.574947122995970616e-01,1.360231810478583547e+00,5.090327685711237837e-01
1.276706270793112608e-01,3.135482848035557879e-01,8.148878363879799025e-01,8.192198978880969040e-01
3.382301039798538134e-01,1.322634752525817081e+00,-1.228415340090463603e+00,7.665567478977242111e-02
3.531158183194987310e-01,2.053028802783231299e+00,8.534989008945474964e-01,3.219775732257768586e-01
1.968336756397861542e-01,1.169102140759352926e+00,5.688836240583816650e-02,1.874537747355045636e-01
9.821633835945334234e-02,2.117590350286076895e+00,-1.101366653110334104e+00,7.964726268006510068e-01
5.464695281823046813e-02,7.463015071909584464e-01,-7.447823185970015025e-01,8.753697843018328761e-01
1.397527502060560423e-01,2.190910620679057175e+00,-2.447542113830158961e-02,6.839534082946164828e-01
5.830583428471408647e-02,4.532148498162777983e-01,9.801371388313611099e-01,7.748524332497079836e-01
6.534246525839919328e-02,6.633274027660911454e-01,2.237535045522968113e-01,8.477211461939423431e-01
1.715085129756009907e-01,1.288461805540340510e+00,-6.898728579908988134e-01,6.855389896578041320e-01
1.298152380853727639e-01,3.999225464367111016e-01,1.208728296126263757e+00,4.423271066263676499e-01
1.349925591396562152e-01,1.879869121279588828e+00,-1.207597551849980855e+00,1.777365571687941626e-02
7.018444437489247401e-01,2.532122822509908833e+00,1.520548901367348327e+00,4.873301234453841779e-03
3.776673290119274551e-01,6.688264646581778550e-01,9.663850737120669443e-01,3.448299048165466285e-01
1.238003868228251536e-01,1.851809368185962423e+00,1.031558156253281844e+00,6.173963017287695809e-01
4.992496874736180867e-01,2.376424495053241159e+00,-4.783159292519938433e-01,2.947904513739458832e-01
7.786791514773721001e-01,1.399632723396288636e+00,1.233049962619243045e+00,1.643183886520966919e-01
4.935351903177091493e-01,2.474764089702074177e+00,-1.062678556848377420e+00,3.970910814776848485e-01
9.620379452151411881e-02,2.896379395374302224e-01,-1.241545831182500059e+00,8.185184748894251960e-01
1.112601293843419326e-01,2.327357659326221739e+00,-9.100230181920854200e-02,3.669677860964482008e-01
5.032815927803810374e-02,1.872581137763145165e+00,1.023028945106820409e+00,8.908020213174835389e-01
9.515596626737378438e-02,1.073444580624496547e+00,-2.647925986865503623e-01,4.312192608600419197e-01
2.664633765566995494e-01,9.371411324537770593e-01,7.956069437386658061e-01,1.323000353695321096e-01
6.216684655230525491e-01,2.822027213139995716e+00,1.248504851014831996e+00,3.100946943443311232e-01
1.695728343098165392e-01,2.135363123890425818e-01,6.754571334410923722e-01,5.360054838707156710e-02
8.337569233695074633e-02,1.166740583182081181e+00,-1.021892544064907149e+00,6.733569772017529154e-01
5.686177085523511643e-01,6.516648375130618120e-01,8.829592745042611490e-01,1.404907474070224982e-01
6.754297350823021406e-02,1.615584433305241596e+00,1.308093181371000835e+00,8.297400395121775629e-01
3.214572197136597587e-01,1.542709401232027489e+00,-9.479548452143164994e-01,2.436469498832434799e-01
2.147706169246698105e-01,9.895869028247936683e-01,-1.630328663676663403e-01,6.636972992112837311e-01
4.293716913049581696e-01,6.917704196638045921e-01,8.967882860742160123e-01,4.956804878994220398e-01
8.510348854240952221e-01,2.337111213201618298e+00,6.215845920757114840e-01,5.727471954961027567e-02
5.405652957765109956e-02,1.197912807543942249e+00,-6.326554865849282061e-01,8.948311179052552689e-01
1.315386732419798199e-01,2.111281015500094504e+00,3.971436023877321642e-01,6.985386836421787482e-01
3.999472796583477541e-01,2.299363850576703783e+00,-1.266800057216079800e-01,5.466971008779379915e-01
1.259063039134913631e-01,1.895921666836457575e-01,1.356569008451237401e+00,8.206602405798282263e-01
1.597993975871268013e-01,5.986299467650744166e-01,-1.164978175107208580e-01,6.453372278139429818e-01
5.296778262280801147e-02,2.111580142335821808e+00,3.584674177072665335e-01,4.249458476585103450e-01
9.788959145464828926e-02,2.213464223627214178e+00,3.936551029159540693e-01,6.740269918205434863e-01
2.229901002143600541e-01,2.887224911658138105e+00,-7.177632934717288471e-01,5.862488672751771102e-01
3.500080821547660315e-01,2.682443111680043124e+00,1.522332309507953507e+00,2.616778996005981184e-01
1.232873854490553339e-01,1.566736702453371155e+00,7.422710868501070092e-01,8.174302322735582660e-01
4.027222053671553614e-01,6.884030505070719563e-01,1.426821137387227045e+00,1.534701568767920521e-01
8.031834920710799741e-01,2.791391799504147730e+00,-7.528034351485539677e-01,1.392500155944281781e-01
1.518855709706897483e-01,2.660639471669858480e+00,5.599739464257775801e-01,6.477378412185307299e-01
1.101033146451987910e-01,2.970431118325689290e+00,-1.392082780426889155e+00,6.218132388876851380e-01
3.509210536265803815e-01,2.074131946876457633e+00,1.306927434551048428e+00,5.836284034573275825e-01
1.822177153760299873e-01,1.207801088869335793e-01,7.729102949050126181e-01,2.109162093509633906e-01
1.416973698668632653e-01,2.273075158161150799e-01,-9.198000369087738770e-01,7.653889852791686543e-01
5.921137625273851235e-01,1.205848148766423655e+00,-4.003029040616050693e-01,2.823607964296863670e-01
3.574713933683198452e-01,9.044020685941656090e-02,1.504806685070697592e-01,1.766648233446114769e-01
5.333678597244491393e-02,1.028305083558610722e+00,-1.236907056441101327e+00,8.548766205329603185e-01
7.032622274861745071e-01,9.338928525074401410e-01,-2.934825769525436501e-01,1.581605376762151849e-01
8.935639889071982089e-02,1.013130504079606808e+00,-7.220230982992767998e-01,3.172668371255835673e-01
4.958192089829169813e-01,2.154988650272462891e+00,-5.295014254781671426e-01,2.996584157825323835e-01
1.307056263459139278e-01,8.004312471617320845e-01,1.129076107132470641e+00,7.897815611657317270e-01
1.886879798422096965e-01,1.079977640373150694e+00,6.231612932591991116e-01,5.673986445592804628e-01
4.732065300555050036e-01,2.570124613218915055e+00,1.340832951400557471e+00,1.175937941795514585e-01
3.116562907295645779e-01,2.389099285990199384e+00,8.115768988124951733e-01,4.348813583109758518e-01
1.957849273303496340e-01,2.742657367311481131e+00,1.157825740891019972e+00,2.574796958319979234e-01
2.528638583621178881e-01,2.998713824354753310e+00,3.865619438845806499e-01,9.339549383507644853e-02
3.564297323104297366e-01,2.576859456821616767e+00,1.116333036936491663e+00,5.815089923870695454e-01
1.584397363601177111e-01,1.160801566533602003e+00,1.346550060633093127e+00,6.924466958356185753e-01
4.358179129941007757e-01,5.164008891537941182e-01,1.405239086855605279e+00,2.839742806466358793e-01
5.992942277711397203e-01,2.906990976267487703e+00,-1.217542986911959169e-01,3.601594473796354556e-02
5.689047740031778072e-02,2.841960000838351430e+00,-1.897981943129545268e-01,6.899605695417122542e-01
1.258097500139346292e-01,1.518574130948851630e+00,-3.886963942959057450e-01,5.831555919526243414e-01
5.766248896417407871e-02,1.130842115448614127e+00,1.521802814311683294e+00,8.516423325335483741e-01
1.288845123859756470e-01,2.933869145812179280e+00,4.332325101938865330e-01,8.025655687520537596e-01
1.289115109790494595e-01,7.687620144077653705e-01,-8.378105668448747601e-01,5.781597094270161108e-01
7.758865824937447586e-01,1.705343530544225050e+00,1.430672755902358650e+00,6.370254015650134161e-02
3.509866521121152716e-01,5.464956610068325560e-01,-6.746167710682926533e-01,4.083278199847064083e-01
3.770644991014559522e-01,1.865976557882726095e+00,-9.261205190614425486e-01,3.148099907060751268e-01
1.834363750597713394e-01,5.659266556701321171e-01,-3.749458065860400424e-02,1.375715850953165842e-01
1.889114034611878434e-01,3.051829793992942186e+00,-9.268506787755628196e-01,2.876873767593162157e-01
7.612001356586101108e-02,1.258928578259334241e+00,-1.542804567267386462e+00,8.004099714383243747e-01
1.004916850475766066e-01,2.211851535036704064e+00,1.327172018855033997e+00,6.218685412594768813e-01
2.559979596323412321e-01,2.641977121880622281e+00,-1.295258743419303693e+00,2.488505760391488963e-01
7.217155520899550813e-01,2.032072752586286501e+00,3.900263298247426125e-01,1.404000877206523779e-02
5.913740367399186182e-01,2.415086468651651774e+00,-2.097857816689681076e-01,2.515086733789054785e-01
1.093725431607121129e-01,1.006612092601985919e+00,-6.996503540582738045e-01,5.804040390134385108e-01
